contig	genus	size	category-pident_90	rep_type(s)	relaxase_type(s)	mpf_type	orit_type(s)	predicted_mobility	AMR_type
GCF_015289985.1-NZ_CP063941.1	Klebsiella	68142	typical plasmid	IncR	-	-	MOBF	mobilizable	non-AMR
GCF_030061795.1-NZ_CP093492.1	Klebsiella	68131	typical plasmid	IncX3	MOBP	MPF_T	-	conjugative	AMR
GCF_041222185.1-NZ_CP165940.1	Klebsiella	68106	typical plasmid	IncFII	MOBP	MPF_I	-	conjugative	AMR
GCF_041222585.1-NZ_CP165946.1	Klebsiella	68105	typical plasmid	IncFII	MOBP	MPF_I	-	conjugative	AMR
GCF_030717725.1-NZ_CP132045.1	Klebsiella	68033	typical plasmid	IncFII	MOBP	MPF_I	-	conjugative	AMR
GCF_049200495.1-NZ_CP128017.1	Klebsiella	67961	typical plasmid	IncFIA,IncFII,IncR,IncU	-	-	-	non-mobilizable	AMR
GCF_016772575.1-NZ_CP068617.1	Klebsiella	67920	typical plasmid	IncR	-	-	MOBF	mobilizable	AMR
GCF_024917755.1-NZ_CP103502.1	Klebsiella	67896	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_904863435.1-NZ_LR890294.1	Klebsiella	67877	typical plasmid	IncR	-	-	MOBF	mobilizable	non-AMR
GCF_003790485.1-NZ_CP033629.1	Klebsiella	67867	typical plasmid	IncFIA,IncFIC	MOBF	MPF_F	MOBP	conjugative	AMR
GCF_050847395.1-NZ_CP193809.1	Klebsiella	67856	typical plasmid	IncFIA	MOBF	MPF_F	MOBF	conjugative	non-AMR
GCF_002269255.1-NZ_CP022826.1	Klebsiella	67851	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_041213435.1-NZ_CP165798.1	Klebsiella	67814	typical plasmid	IncFIB	-	MPF_T	-	non-mobilizable	AMR
GCF_043950475.1-NZ_CP171520.1	Klebsiella	67712	typical plasmid	IncX4	MOBP	MPF_T	-	conjugative	AMR
GCF_040763075.1-NZ_CP144872.1	Klebsiella	67584	typical plasmid	IncR	MOBF	MPF_T	MOBF	conjugative	AMR
GCF_030845895.1-NZ_CP132699.1	Klebsiella	67573	typical plasmid	IncR	-	-	-	non-mobilizable	AMR
GCF_013624375.1-NZ_CP058121.1	Klebsiella	67562	typical plasmid	IncFII	MOBF,MOBF	MPF_F	-	conjugative	non-AMR
GCF_017310325.1-NZ_CP061956.1	Klebsiella	67524	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_041903335.1-NZ_CP152861.1	Klebsiella	67518	typical plasmid	IncFII	MOBF	MPF_F	-	conjugative	non-AMR
GCF_002948835.2-NZ_CP026760.1	Klebsiella	67494	typical plasmid	rep_cluster_1	-	-	-	non-mobilizable	non-AMR
GCF_013635015.1-NZ_CP058184.1	Klebsiella	67313	typical plasmid	IncFII	MOBF,MOBF	MPF_F	-	conjugative	non-AMR
GCF_016903515.1-NZ_CP070178.1	Klebsiella	67308	typical plasmid	IncFII	MOBP	MPF_I	-	conjugative	AMR
GCF_027126715.1-NZ_CP114376.1	Klebsiella	67306	typical plasmid	IncFIB	-	-	-	non-mobilizable	non-AMR
GCF_004295405.1-NZ_CP036195.1	Klebsiella	67237	typical plasmid	IncX3	MOBP	MPF_T	-	conjugative	AMR
GCF_030845675.1-NZ_CP132656.1	Klebsiella	67166	typical plasmid	IncC	-	MPF_F	MOBH	mobilizable	AMR
GCF_030061775.1-NZ_CP093488.1	Klebsiella	67142	typical plasmid	IncFII	MOBP	MPF_I	-	conjugative	AMR
GCF_050958175.1-NZ_CP130172.1	Klebsiella	67103	typical plasmid	IncFIA,IncFII,IncR,IncU	-	-	-	non-mobilizable	AMR
GCF_001902435.1-NZ_CP018449.1	Klebsiella	67101	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_021137635.1-NZ_CP082980.1	Klebsiella	67100	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_021137755.1-NZ_CP083013.1	Klebsiella	67100	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_001902515.1-NZ_CP018452.1	Klebsiella	67100	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_903993155.2-NZ_OW970359.1	Klebsiella	67089	typical plasmid	IncR	-	-	-	non-mobilizable	AMR
GCF_025579125.1-NZ_CP114310.1	Klebsiella	66959	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_963694945.1-NZ_OY899162.1	Klebsiella	66945	typical plasmid	IncFIB,IncFII	-	-	-	non-mobilizable	AMR
GCF_026069065.1-NZ_CP114357.1	Klebsiella	66898	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_022789205.2-NZ_CP144897.1	Klebsiella	66877	typical plasmid	IncFII	MOBF	MPF_F	-	conjugative	non-AMR
GCF_044792565.1-NZ_CP136388.1	Klebsiella	66859	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_002853385.2-NZ_CP043586.1	Klebsiella	66830	typical plasmid	IncX3	MOBP	MPF_T	-	conjugative	AMR
GCF_001718115.2-NZ_CP089429.1	Klebsiella	66743	typical plasmid	IncFII	MOBP	MPF_I	-	conjugative	AMR
GCF_021496095.1-NZ_CP090933.1	Klebsiella	66743	typical plasmid	IncFII	MOBP	MPF_I	-	conjugative	AMR
GCF_021768325.1-NZ_CP082156.1	Klebsiella	66722	typical plasmid	IncR	MOBF	MPF_T	MOBF	conjugative	AMR
GCF_022789205.2-NZ_CP144898.1	Klebsiella	66671	typical plasmid	IncFII	MOBF,MOBF	MPF_F	-	conjugative	non-AMR
GCF_021228755.1-NZ_CP089410.1	Klebsiella	66593	typical plasmid	IncN	MOBF	MPF_T	MOBF	conjugative	non-AMR
GCF_017161505.1-NZ_CP048803.1	Klebsiella	66546	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_017161135.1-NZ_CP046648.1	Klebsiella	66546	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_017161485.1-NZ_CP048781.1	Klebsiella	66546	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_017161155.1-NZ_CP053361.1	Klebsiella	66546	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_035184745.2-NZ_CP144130.1	Klebsiella	66524	typical plasmid	IncX3,rep_cluster_1195	MOBP	MPF_T	-	conjugative	AMR
GCF_012029695.2-NZ_CP061393.1	Klebsiella	66476	typical plasmid	IncFII	MOBF	MPF_F	-	conjugative	non-AMR
GCF_037477735.1-NZ_CP125116.1	Klebsiella	66456	typical plasmid	IncR	-	-	MOBF	mobilizable	AMR
GCF_001989515.1-NZ_CP017852.1	Klebsiella	66447	typical plasmid	IncFIA,IncFIC	MOBF	-	MOBP	mobilizable	AMR
GCF_022353825.1-NZ_CP055007.1	Klebsiella	66378	typical plasmid	IncR,IncX1	-	-	MOBF	mobilizable	AMR
GCF_014495785.1-NZ_CP061064.1	Klebsiella	66330	typical plasmid	IncR	-	-	MOBF	mobilizable	AMR
GCF_045181505.1-NZ_CP173734.1	Klebsiella	66326	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_030490485.1-NZ_CP129735.1	Klebsiella	66280	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_043099475.1-NZ_CP170821.1	Klebsiella	66276	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_048690755.1-NZ_CP127927.1	Klebsiella	66276	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_030490025.1-NZ_CP129762.1	Klebsiella	66276	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_038430215.1-NZ_CP131683.1	Klebsiella	66275	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_048690745.1-NZ_CP127943.1	Klebsiella	66275	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_030490245.1-NZ_CP129727.1	Klebsiella	66272	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_030489765.1-NZ_CP129767.1	Klebsiella	66269	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_037126195.1-NZ_CP146998.1	Klebsiella	66252	typical plasmid	IncI2	MOBP	MPF_T	-	conjugative	AMR
GCF_003584585.1-NZ_AP018674.1	Klebsiella	66250	typical plasmid	IncFIA,IncN,IncU	MOBF	-	-	mobilizable	AMR
GCF_034661255.1-NZ_CP141067.1	Klebsiella	66247	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	non-AMR
GCF_003443835.1-NZ_CP031261.1	Klebsiella	66154	typical plasmid	IncFII	MOBP	MPF_I	-	conjugative	AMR
GCF_001908625.1-NZ_CP018703.1	Klebsiella	66149	typical plasmid	rep_cluster_1	-	-	-	non-mobilizable	non-AMR
GCF_040763065.1-NZ_CP144868.1	Klebsiella	66105	typical plasmid	IncR	MOBF	MPF_T	MOBF	conjugative	AMR
GCF_046531815.1-NZ_CP058583.1	Klebsiella	66076	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_021535085.1-NZ_CP091063.1	Klebsiella	66070	typical plasmid	IncFII,rep_cluster_1418,rep_cluster_2183	-	-	-	non-mobilizable	AMR
GCF_041816245.1-NZ_CP153778.1	Klebsiella	66063	typical plasmid	IncFII	MOBF	MPF_F	-	conjugative	non-AMR
GCF_041870035.1-NZ_CP153404.1	Klebsiella	66061	typical plasmid	IncFII	MOBF	MPF_F	-	conjugative	non-AMR
GCF_015243235.1-NZ_CP063762.1	Klebsiella	65935	typical plasmid	IncR	-	MPF_F	-	non-mobilizable	AMR
GCF_023920325.1-NZ_CP092593.1	Klebsiella	65919	typical plasmid	IncFIA,IncR	-	-	MOBF	mobilizable	AMR
GCF_030490465.1-NZ_CP129733.1	Klebsiella	65915	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_022921135.1-NZ_CP095123.1	Klebsiella	65895	typical plasmid	IncN	MOBF	MPF_T	MOBF	conjugative	AMR
GCF_001704235.1-NZ_CP016812.1	Klebsiella	65887	typical plasmid	IncFII,IncR,rep_cluster_2183,rep_cluster_2373	MOBF,MOBP	-	MOB_unknown	mobilizable	AMR
GCF_007632255.1-NZ_CP041926.1	Klebsiella	65845	typical plasmid	IncI2	MOBP	MPF_T	-	conjugative	AMR
GCF_023205035.1-NZ_CP096262.1	Klebsiella	65839	typical plasmid	IncFIA,IncR	-	-	MOBF	mobilizable	AMR
GCF_016772595.1-NZ_CP068621.1	Klebsiella	65819	typical plasmid	IncR	-	-	MOBF	mobilizable	AMR
GCF_903993025.2-NZ_OW970562.1	Klebsiella	65762	typical plasmid	IncR	-	-	-	non-mobilizable	AMR
GCF_903993185.2-NZ_OW970555.1	Klebsiella	65762	typical plasmid	IncR	-	-	-	non-mobilizable	AMR
GCF_903993005.2-NZ_OW970367.1	Klebsiella	65762	typical plasmid	IncR	-	-	-	non-mobilizable	AMR
GCF_002968475.1-NZ_CP027150.1	Klebsiella	65684	typical plasmid	IncR	-	-	MOBF	mobilizable	AMR
GCF_013724605.1-NZ_CP056226.1	Klebsiella	65682	typical plasmid	IncFIA,rep_cluster_1418	-	-	MOBF	mobilizable	non-AMR
GCF_003571525.1-NZ_CP032170.1	Klebsiella	65672	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_045037835.1-NZ_CP173451.1	Klebsiella	65646	typical plasmid	IncFIA,IncR	-	-	MOBF	mobilizable	AMR
GCF_021768325.1-NZ_CP082157.1	Klebsiella	65599	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_036687425.1-NZ_CP144721.1	Klebsiella	65572	typical plasmid	IncR	-	-	MOBF	mobilizable	non-AMR
GCF_017639065.1-NZ_CP067257.1	Klebsiella	65548	typical plasmid	IncN,IncR	-	-	MOBF	mobilizable	AMR
GCF_038430715.1-NZ_CP131699.1	Klebsiella	65518	typical plasmid	IncR	-	-	MOBF	mobilizable	non-AMR
GCF_003429545.1-NZ_CP030135.1	Klebsiella	65500	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_051144695.1-NZ_CP184354.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_030489865.1-NZ_CP129724.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_030489845.1-NZ_CP129704.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_048690765.1-NZ_CP127937.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_030490165.1-NZ_CP129825.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_030845695.1-NZ_CP132663.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_040763085.1-NZ_CP144877.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_040763115.1-NZ_CP144881.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_032826355.1-NZ_CP133880.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_040763125.1-NZ_CP144884.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_904863135.1-NZ_LR890259.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_904864465.1-NZ_LR890431.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_904865715.1-NZ_LR890505.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_904865815.1-NZ_LR890520.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_904866325.1-NZ_LR890637.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_904866445.1-NZ_LR890707.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_011106605.1-NZ_CP040031.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_048752735.1-NZ_CP127974.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_023538955.1-NZ_CP097417.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_030007135.1-NZ_CP124829.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_040763065.1-NZ_CP144869.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_040763075.1-NZ_CP144873.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_038431215.1-NZ_CP131704.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_011106775.1-NZ_CP040036.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_021166195.1-NZ_CP089016.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_029853875.1-NZ_CP122580.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_032827515.1-NZ_CP133885.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_038430125.1-NZ_CP131676.1	Klebsiella	65499	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_050963375.1-NZ_CP130252.1	Klebsiella	65496	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_030490045.1-NZ_CP129789.1	Klebsiella	65488	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_030490085.1-NZ_CP129777.1	Klebsiella	65458	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_003432165.1-NZ_CP031805.1	Klebsiella	65454	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_033802785.1-NZ_CP138477.1	Klebsiella	65420	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_029853835.1-NZ_CP122568.1	Klebsiella	65409	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_046580845.1-NZ_CP172738.1	Klebsiella	65386	typical plasmid	rep_cluster_1418,rep_cluster_1804	MOBC	MPF_T	-	conjugative	non-AMR
GCF_036287375.2-NZ_CP184711.1	Klebsiella	65345	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_050959835.1-NZ_CP130192.1	Klebsiella	65342	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_023538935.1-NZ_CP097413.1	Klebsiella	65300	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_041283475.1-NZ_CP166208.1	Klebsiella	65298	typical plasmid	rep_cluster_1418	MOBF	-	-	mobilizable	non-AMR
GCF_030490105.1-NZ_CP129806.1	Klebsiella	65289	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_003194285.1-NZ_CP023250.1	Klebsiella	65276	typical plasmid	rep_cluster_1418	-	-	-	non-mobilizable	AMR
GCF_002970375.3-NZ_CP034041.1	Klebsiella	65202	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_030490445.1-NZ_CP129798.1	Klebsiella	65191	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_021484965.1-NZ_CP090621.1	Klebsiella	65184	typical plasmid	IncR	-	-	MOBF	mobilizable	AMR
GCF_030369655.1-NZ_CP128489.1	Klebsiella	65140	typical plasmid	IncFIA,rep_cluster_1418	-	-	MOBF	mobilizable	AMR
GCF_964198675.1-NZ_OZ111306.1	Klebsiella	65133	typical plasmid	IncFIA,IncR	-	-	MOBF	mobilizable	AMR
GCF_030490005.1-NZ_CP129781.1	Klebsiella	65124	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_009931035.1-NZ_CP030309.1	Klebsiella	65112	typical plasmid	IncFII	MOBP	MPF_I	-	conjugative	AMR
GCF_024734135.1-NZ_CP102874.1	Klebsiella	65073	typical plasmid	IncFII,rep_cluster_1254,rep_cluster_1418,rep_cluster_2183	MOBF,MOBF	MPF_F	-	conjugative	AMR
GCF_049668825.1-NZ_CP187245.1	Klebsiella	65029	typical plasmid	IncN,IncU	MOBF	MPF_T	MOBF	conjugative	AMR
GCF_016903775.1-NZ_CP069963.1	Klebsiella	64998	typical plasmid	IncI2	MOBP	MPF_T	-	conjugative	AMR
GCF_003443755.1-NZ_CP023420.1	Klebsiella	64940	typical plasmid	IncN	MOBF	MPF_T	MOBF	conjugative	AMR
GCF_036687405.1-NZ_CP144714.1	Klebsiella	64740	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_021228735.1-NZ_CP089406.1	Klebsiella	64736	typical plasmid	IncN	MOBF	MPF_T	MOBF	conjugative	AMR
GCF_048751875.1-NZ_CP127963.1	Klebsiella	64722	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_023538995.1-NZ_CP097424.1	Klebsiella	64722	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_018604765.1-NZ_CP071824.1	Klebsiella	64683	typical plasmid	IncFII	MOBP	MPF_I	-	conjugative	AMR
GCF_903993105.2-NZ_OW970438.1	Klebsiella	64662	typical plasmid	IncR	-	-	-	non-mobilizable	AMR
GCF_043873805.1-NZ_CP159316.1	Klebsiella	64570	typical plasmid	IncFII	MOBP	MPF_I	-	conjugative	non-AMR
GCF_018128445.1-NZ_CP071083.1	Klebsiella	64471	typical plasmid	rep_cluster_1418	-	-	-	non-mobilizable	AMR
GCF_003443835.1-NZ_CP031260.1	Klebsiella	64468	typical plasmid	rep_cluster_211,rep_cluster_765	MOBP	MPF_T	-	conjugative	AMR
GCF_033251225.1-NZ_CP137383.1	Klebsiella	64455	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_030412885.1-NZ_CP129189.1	Klebsiella	64447	typical plasmid	IncFIA,rep_cluster_1418	-	-	MOBF	mobilizable	AMR
GCF_905333885.2-NZ_OW969662.1	Klebsiella	64401	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_021137695.1-NZ_CP082996.1	Klebsiella	64366	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_964199155.1-NZ_OZ111547.1	Klebsiella	64366	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_964199135.1-NZ_OZ111516.1	Klebsiella	64366	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_903993035.2-NZ_OW970454.1	Klebsiella	64366	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_023657675.1-NZ_CP098138.1	Klebsiella	64337	typical plasmid	IncFII	MOBF	MPF_F	-	conjugative	non-AMR
GCF_023657695.1-NZ_CP098143.1	Klebsiella	64337	typical plasmid	IncFII	MOBF	MPF_F	-	conjugative	non-AMR
GCF_015775135.1-NZ_CP065345.1	Klebsiella	64300	typical plasmid	rep_cluster_1418	-	-	MOBF	mobilizable	non-AMR
GCF_015774955.1-NZ_CP065349.1	Klebsiella	64295	typical plasmid	rep_cluster_1418	-	-	MOBF	mobilizable	non-AMR
GCF_029853855.1-NZ_CP122575.1	Klebsiella	64276	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_002903005.1-NZ_CP026173.1	Klebsiella	64271	typical plasmid	IncFIB	-	MPF_F	-	non-mobilizable	AMR
GCF_046097025.1-NZ_CP175679.1	Klebsiella	64247	typical plasmid	IncI2	MOBP	MPF_T	-	conjugative	AMR
GCF_033863175.1-NZ_CP138741.1	Klebsiella	64170	typical plasmid	IncFII,IncR	-	-	MOBF	mobilizable	AMR
GCF_009931095.1-NZ_CP030316.1	Klebsiella	64018	typical plasmid	ColRNAI_rep_cluster_1857,IncFIA,IncU	MOBC	-	MOBF	mobilizable	AMR
GCF_024734295.1-NZ_CP102923.1	Klebsiella	63978	typical plasmid	rep_cluster_1418	-	-	-	non-mobilizable	AMR
GCF_045287225.1-NZ_CP136457.1	Klebsiella	63972	typical plasmid	IncFIA,IncR	-	-	MOBF	mobilizable	AMR
GCF_030490405.1-NZ_CP129844.1	Klebsiella	63932	typical plasmid	IncFIA,IncFII,IncR	-	-	-	non-mobilizable	AMR
GCF_044593295.1-NZ_CP172445.1	Klebsiella	63930	typical plasmid	IncX3,rep_cluster_1254	MOBP	MPF_T	-	conjugative	AMR
GCF_048751885.1-NZ_CP127968.1	Klebsiella	63902	typical plasmid	IncU,rep_cluster_1418	-	-	-	non-mobilizable	AMR
GCF_041926525.1-NZ_CP153240.1	Klebsiella	63827	typical plasmid	rep_cluster_1418	-	-	MOBF	mobilizable	non-AMR
GCF_002812665.1-NZ_CP025041.1	Klebsiella	63772	typical plasmid	IncX3	MOBP	MPF_T	-	conjugative	AMR
GCF_018279325.1-NZ_CP065954.1	Klebsiella	63769	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_002935085.1-NZ_CP026394.1	Klebsiella	63725	typical plasmid	IncFIC,IncFII	-	-	-	non-mobilizable	AMR
GCF_035594225.1-NZ_CP141541.1	Klebsiella	63723	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_050246415.1-NZ_CP181971.1	Klebsiella	63706	typical plasmid	IncFII	MOBP	MPF_I	-	conjugative	non-AMR
GCF_021135615.1-NZ_CP082969.1	Klebsiella	63675	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_033862455.1-NZ_CP138730.1	Klebsiella	63639	typical plasmid	IncFII,IncR	-	-	MOBF	mobilizable	AMR
GCF_900497055.1-NZ_LR025095.1	Klebsiella	63592	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_040803885.1-NZ_CP161850.1	Klebsiella	63592	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_031432775.1-NZ_CP133846.1	Klebsiella	63590	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_964199015.1-NZ_OZ111480.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_964198885.1-NZ_OZ111402.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_964198965.1-NZ_OZ111445.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_003934185.1-NZ_CP034283.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_001701835.2-NZ_CP027039.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_045037375.1-NZ_CP173460.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_021137975.1-NZ_CP083068.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_021138035.1-NZ_CP083073.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_021137855.1-NZ_CP083038.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_021952745.1-NZ_CP085864.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_021952765.1-NZ_CP085868.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_036687435.1-NZ_CP144723.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_900497045.1-NZ_LR025091.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_900497475.1-NZ_LR025100.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_036687425.1-NZ_CP144719.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_001908595.1-NZ_CP018690.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_036320985.1-NZ_CP143281.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_036687385.1-NZ_CP144703.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_040931645.1-NZ_CP162383.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_964199035.1-NZ_OZ111461.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_021166135.1-NZ_CP089008.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_030376705.1-NZ_CP128465.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
GCF_022759925.1-NZ_CP086443.1	Klebsiella	63589	typical plasmid	IncL/M	MOBP	MPF_I	-	conjugative	AMR
