contig	organism	genus	size	plasmidness-original	plasmidness-pident_90	plasmidness-pident_95	original category	category-pident_90	GC_content	topology
GCF_003717285.1-NZ_CP029945.1	Salmonella enterica	Salmonella	4786194	0.0027821764389325	0.0025993554258496	0.0023573391603252	chromosome	typical chromosome	0.5204383691927239	circular
GCF_003717355.1-NZ_CP029946.1	Salmonella enterica	Salmonella	4785705	0.0027822326163321	0.0025999973975787	0.0023575394453681	chromosome	typical chromosome	0.5204411889157396	circular
GCF_003717355.1-NZ_CP029947.1	Salmonella enterica	Salmonella	218627	0.8651068935876004	0.8883417795488519	0.8935299328094563	plasmid	typical plasmid	0.4765651086096411	circular
GCF_003717395.1-NZ_CP029949.1	Salmonella enterica	Salmonella	4783337	0.0026601024449455	0.0024767180481202	0.0022347889331626	chromosome	typical chromosome	0.5204667787362671	circular
GCF_003717395.1-NZ_CP029948.1	Salmonella enterica	Salmonella	217284	0.8690423274855006	0.8924164050832459	0.897893651310054	plasmid	typical plasmid	0.4768643802580954	circular
GCF_003717435.1-NZ_CP029932.1	Salmonella enterica	Salmonella	4783092	0.0026696802167744	0.0024863705178068	0.0022427022538212	chromosome	typical chromosome	0.5205084911601114	circular
GCF_003717455.1-NZ_CP029938.1	Salmonella enterica	Salmonella	4784615	0.0027217806510626	0.0025382085207438	0.0022964000608783	chromosome	typical chromosome	0.5204485627370228	circular
GCF_003717455.1-NZ_CP029937.1	Salmonella enterica	Salmonella	216810	0.8687786950236723	0.8922110002515945	0.89746140496326	plasmid	typical plasmid	0.4766108574327752	circular
GCF_003717475.1-NZ_CP029940.1	Salmonella enterica	Salmonella	4786487	0.0027813756156885	0.0025989458085238	0.0023572245501863	chromosome	typical chromosome	0.5204785889943919	circular
GCF_003717475.1-NZ_CP029939.1	Salmonella enterica	Salmonella	215792	0.8681565158169613	0.8916976547918669	0.8970008297302854	plasmid	typical plasmid	0.4767600281752799	circular
GCF_003717515.1-NZ_CP029950.1	Salmonella enterica	Salmonella	4821321	0.0057608785114787	0.0055031991525455	0.0052568837189429	chromosome	typical chromosome	0.52125962988152	circular
GCF_003717515.1-NZ_CP029951.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062789346428505	circular
GCF_003717535.1-NZ_CP029954.1	Salmonella enterica	Salmonella	4784767	0.0027633551010599	0.0025799707958743	0.00233794505926	chromosome	typical chromosome	0.5204347463523302	circular
GCF_003717535.1-NZ_CP029953.1	Salmonella enterica	Salmonella	217395	0.8691291427226494	0.8924989300149809	0.8977682529645823	plasmid	typical plasmid	0.4768048943167966	circular
GCF_003717575.1-NZ_CP029956.1	Salmonella enterica	Salmonella	4799946	0.0029955212762357	0.0028209526286191	0.0024041120755889	chromosome	typical chromosome	0.5211377377995502	circular
GCF_003717575.1-NZ_CP029955.1	Salmonella enterica	Salmonella	217339	0.8690798720871727	0.8924502091735641	0.8978758467723462	plasmid	typical plasmid	0.4768587322109699	circular
GCF_003717615.1-NZ_CP029861.1	Salmonella enterica	Salmonella	4783691	0.0026601762630434	0.00247666179802	0.0022345523876311	chromosome	typical chromosome	0.5204706992989304	circular
GCF_003717615.1-NZ_CP029860.1	Salmonella enterica	Salmonella	91891	0.8872385216739179	0.8718355827083054	0.8799269228031202	plasmid	typical plasmid	0.5165141308724467	circular
GCF_003717635.1-NZ_CP029907.1	Salmonella enterica	Salmonella	4774500	0.0026029659496921	0.0024037795862426	0.0021753260060816	chromosome	typical chromosome	0.5209915174363807	circular
GCF_003717655.1-NZ_CP029864.1	Salmonella enterica	Salmonella	4807408	0.0057899101028546	0.0055354741941939	0.0052797796692327	chromosome	typical chromosome	0.5208474088323687	circular
GCF_003717655.1-NZ_CP029865.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062789346428505	circular
GCF_003717675.1-NZ_CP029866.1	Salmonella enterica	Salmonella	4790593	0.0029957875778158	0.0028201129891521	0.0024001665110882	chromosome	typical chromosome	0.5211198279628431	circular
GCF_003717675.1-NZ_CP029867.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062601915543643	circular
GCF_003717695.1-NZ_CP029868.1	Salmonella enterica	Salmonella	4785665	0.0028686712942877	0.0026901846198842	0.0024408951751485	chromosome	typical chromosome	0.5204791810542526	circular
GCF_003717695.1-NZ_CP029869.1	Salmonella enterica	Salmonella	91891	0.8872385216739179	0.8718355827083054	0.8799269228031202	plasmid	typical plasmid	0.5165141308724467	circular
GCF_003717715.1-NZ_CP029862.1	Salmonella enterica	Salmonella	4814028	0.0026950702487964	0.0025125309804751	0.0022638401526917	chromosome	typical chromosome	0.5203594578178606	circular
GCF_003717735.1-NZ_CP029872.1	Salmonella enterica	Salmonella	4783204	0.0026600090964658	0.0024767579795721	0.0022344761672606	chromosome	typical chromosome	0.5204760240207191	circular
GCF_003717735.1-NZ_CP029871.1	Salmonella enterica	Salmonella	91848	0.8872286043639681	0.8718226891622568	0.8799235484412274	plasmid	typical plasmid	0.5164510931103562	circular
GCF_003717755.1-NZ_CP029897.1	Salmonella enterica	Salmonella	4897593	0.0030161128830448	0.0028524582164623	0.0024462224218554	chromosome	typical chromosome	0.5205875620942777	circular
GCF_003717755.1-NZ_CP029898.1	Salmonella enterica	Salmonella	106705	1.0	1.0	1.0	plasmid	typical plasmid	0.5062555644065414	circular
GCF_003717775.1-NZ_CP029870.1	Salmonella enterica	Salmonella	4795465	0.0025865343111203	0.0024006562350872	0.0021665366382747	chromosome	typical chromosome	0.5209628263369663	circular
GCF_003717795.1-NZ_CP029919.1	Salmonella enterica	Salmonella	4774558	0.0026030350392042	0.002403654886318	0.0021757896081058	chromosome	typical chromosome	0.5209927285415739	circular
GCF_003717815.1-NZ_CP029873.1	Salmonella enterica	Salmonella	4782825	0.0026600742739748	0.0024766311843252	0.0022344798390816	chromosome	typical chromosome	0.5204769147940809	circular
GCF_003717815.1-NZ_CP029874.1	Salmonella enterica	Salmonella	91892	0.8873717827947639	0.8719711967649297	0.8800977173975709	plasmid	typical plasmid	0.5165302746702651	circular
GCF_003717835.1-NZ_CP029888.1	Salmonella enterica	Salmonella	4809171	0.0058513907381996	0.005595882644287	0.0053402621378146	chromosome	typical chromosome	0.5208059767473437	circular
GCF_003717835.1-NZ_CP029889.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062789346428505	circular
GCF_003717855.1-NZ_CP029881.1	Salmonella enterica	Salmonella	4791108	0.0029966709892356	0.0028219970553992	0.0024033784266117	chromosome	typical chromosome	0.5211318550948967	circular
GCF_003717875.1-NZ_CP029890.1	Salmonella enterica	Salmonella	4791587	0.0029968394860475	0.0028221670199364	0.0024033662938337	chromosome	typical chromosome	0.5211260903746504	circular
GCF_003717875.1-NZ_CP029891.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062789346428505	circular
GCF_003717895.1-NZ_CP029892.1	Salmonella enterica	Salmonella	4808285	0.005851963842976	0.0055969958941057	0.0053412477761192	chromosome	typical chromosome	0.5208016995664775	circular
GCF_003717895.1-NZ_CP029893.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062695630986074	circular
GCF_003717915.1-NZ_CP029913.1	Salmonella enterica	Salmonella	4783891	0.0026598716186301	0.0024763683003143	0.0022343089727747	chromosome	typical chromosome	0.5204809223287069	circular
GCF_003717915.1-NZ_CP029912.1	Salmonella enterica	Salmonella	91848	0.8872286043639681	0.8718226891622568	0.8799235484412274	plasmid	typical plasmid	0.5164619806637053	circular
GCF_003717935.1-NZ_CP029882.1	Salmonella enterica	Salmonella	4773823	0.0026030993198558	0.0024037701679207	0.0021753902597463	chromosome	typical chromosome	0.5209790978844419	circular
GCF_003717955.1-NZ_CP029899.1	Salmonella enterica	Salmonella	4775702	0.0026028587253955	0.0024036905896161	0.0021753354761463	chromosome	typical chromosome	0.5209822555929997	circular
GCF_003717975.1-NZ_CP029900.1	Salmonella enterica	Salmonella	4800621	0.0048992569649465	0.0046458967810886	0.0043928804071696	chromosome	typical chromosome	0.5207424206159995	circular
GCF_003717975.1-NZ_CP029901.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062789346428505	circular
GCF_003717995.1-NZ_CP029875.1	Salmonella enterica	Salmonella	4800199	0.0048997342641217	0.004645800891764	0.0043928079921726	chromosome	typical chromosome	0.5207444524695747	circular
GCF_003717995.1-NZ_CP029876.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062789346428505	circular
GCF_003718015.1-NZ_CP029914.1	Salmonella enterica	Salmonella	4775784	0.0026031145890154	0.0024037017363487	0.0021753901179373	chromosome	typical chromosome	0.520981685938895	circular
GCF_003718035.1-NZ_CP029915.1	Salmonella enterica	Salmonella	4799269	0.0049002873061041	0.0046462709016011	0.0043933408830106	chromosome	typical chromosome	0.5207503476050207	circular
GCF_003718035.1-NZ_CP029916.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062789346428505	circular
GCF_003718055.1-NZ_CP029894.1	Salmonella enterica	Salmonella	4806999	0.0058523358876406	0.0055977766997588	0.0053420297030641	chromosome	typical chromosome	0.5208016477640207	circular
GCF_003718075.1-NZ_CP029920.1	Salmonella enterica	Salmonella	4799956	0.0048998545850841	0.0046461961661836	0.0043932769460742	chromosome	typical chromosome	0.5207453984994862	circular
GCF_003718075.1-NZ_CP029921.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062789346428505	circular
GCF_003718095.1-NZ_CP029922.1	Salmonella enterica	Salmonella	4782083	0.002669952754935	0.0024862293233435	0.0022424153057658	chromosome	typical chromosome	0.5204993305218667	circular
GCF_003718115.1-NZ_CP029883.1	Salmonella enterica	Salmonella	4807681	0.005851854875365	0.0055974546777999	0.0053416026349275	chromosome	typical chromosome	0.5207949529097292	circular
GCF_003718115.1-NZ_CP029884.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062695630986074	circular
GCF_003718135.1-NZ_CP029902.1	Salmonella enterica	Salmonella	4804086	0.0026117099178823	0.0024365846608057	0.0022109735749576	chromosome	typical chromosome	0.5211272237840872	circular
GCF_003718135.1-NZ_CP029903.1	Salmonella enterica	Salmonella	88544	0.9268578417176372	0.92432712881213	0.9195231084555212	plasmid	typical plasmid	0.4971200758944705	circular
GCF_003718155.1-NZ_CP029917.1	Salmonella enterica	Salmonella	4800376	0.0048996578767627	0.004645967331488	0.0043917061674991	chromosome	typical chromosome	0.5207358756897377	circular
GCF_003718175.1-NZ_CP029885.1	Salmonella enterica	Salmonella	4808675	0.0058515081870124	0.0055968647259178	0.0053411136908104	chromosome	typical chromosome	0.5208054193722803	circular
GCF_003718195.1-NZ_CP029896.1	Salmonella enterica	Salmonella	4781801	0.0025982025990849	0.0024148897625578	0.0021727126380981	chromosome	typical chromosome	0.5205176877916918	circular
GCF_003718195.1-NZ_CP029895.1	Salmonella enterica	Salmonella	217284	0.8690358074247392	0.8924003891587114	0.8978717207971754	plasmid	typical plasmid	0.4768781870731393	circular
GCF_003718235.1-NZ_CP029918.1	Salmonella enterica	Salmonella	4778368	0.0025838284033408	0.0024041087862073	0.0021753936150048	chromosome	typical chromosome	0.5210532131472503	circular
GCF_003718255.1-NZ_CP029904.1	Salmonella enterica	Salmonella	4807430	0.0058526016840339	0.0055975791485683	0.0053417284667154	chromosome	typical chromosome	0.5208009268985716	circular
GCF_003718255.1-NZ_CP029905.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062789346428505	circular
GCF_003718275.1-NZ_CP029878.1	Salmonella enterica	Salmonella	4782665	0.0026595855665082	0.0024766299525118	0.0022346178954573	chromosome	typical chromosome	0.5204746725936272	circular
GCF_003718275.1-NZ_CP029877.1	Salmonella enterica	Salmonella	217083	0.8689342368337692	0.8923443977015346	0.897577809082752	plasmid	typical plasmid	0.476891327280349	circular
GCF_003718295.1-NZ_CP029880.1	Salmonella enterica	Salmonella	4783762	0.0027207223826438	0.0025381714580568	0.0022964972869098	chromosome	typical chromosome	0.5204732175221092	circular
GCF_003718295.1-NZ_CP029879.1	Salmonella enterica	Salmonella	214596	0.8694317781558301	0.8930291416093576	0.8985250090464079	plasmid	typical plasmid	0.4765978862606945	circular
GCF_003718315.1-NZ_CP029909.1	Salmonella enterica	Salmonella	4842715	0.0030089934791193	0.002839195419348	0.0024259547504143	chromosome	typical chromosome	0.5210300420322072	circular
GCF_003718355.1-NZ_CP029846.1	Salmonella enterica	Salmonella	4801146	0.0051173737975378	0.0048638243488153	0.004612617625244	chromosome	typical chromosome	0.5207156791316073	circular
GCF_003718355.1-NZ_CP029847.1	Salmonella enterica	Salmonella	106705	1.0	1.0	1.0	plasmid	typical plasmid	0.5062649360386111	circular
GCF_003718375.1-NZ_CP029959.1	Salmonella enterica	Salmonella	4795890	0.0025867826763717	0.0024006112091875	0.0021662336680699	chromosome	typical chromosome	0.5209756687497002	circular
GCF_003718395.1-NZ_CP029960.1	Salmonella enterica	Salmonella	4799747	0.0048991333239577	0.0046459856167833	0.0043932086181005	chromosome	typical chromosome	0.5207953669224649	circular
GCF_003718395.1-NZ_CP029961.1	Salmonella enterica	Salmonella	106705	1.0	1.0	1.0	plasmid	typical plasmid	0.5062743076706808	circular
GCF_003718415.1-NZ_CP029962.1	Salmonella enterica	Salmonella	4783156	0.0026601436467719	0.0024766533339748	0.0022347662522721	chromosome	typical chromosome	0.5204753932340906	circular
GCF_003718415.1-NZ_CP029963.1	Salmonella enterica	Salmonella	93445	0.8846403705903063	0.8693294829784072	0.877295469308348	plasmid	typical plasmid	0.5179089303868586	circular
GCF_003718435.1-NZ_CP029964.1	Salmonella enterica	Salmonella	4782707	0.0026595151218287	0.0024767915708605	0.0022346839209881	chromosome	typical chromosome	0.5204828562569273	circular
GCF_003718435.1-NZ_CP029965.1	Salmonella enterica	Salmonella	91848	0.8872286043639681	0.8718226891622568	0.8799235484412274	plasmid	typical plasmid	0.5164619806637053	circular
GCF_003718455.1-NZ_CP029848.1	Salmonella enterica	Salmonella	4799748	0.0048999612365066	0.0046459462584865	0.0043929344353606	chromosome	typical chromosome	0.520741297251439	circular
GCF_003718455.1-NZ_CP029849.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062789346428505	circular
GCF_003718475.1-NZ_CP029850.1	Salmonella enterica	Salmonella	4801819	0.0051165041776071	0.0048631680664437	0.0046123126093461	chromosome	typical chromosome	0.5207182944629941	circular
GCF_003718475.1-NZ_CP029851.1	Salmonella enterica	Salmonella	106705	1.0	1.0	1.0	plasmid	typical plasmid	0.5062649360386111	circular
GCF_003718495.1-NZ_CP029852.1	Salmonella enterica	Salmonella	4782235	0.0025980011931975	0.0024152312027691	0.0021729809353644	chromosome	typical chromosome	0.5205022337881764	circular
GCF_003718515.1-NZ_CP029855.1	Salmonella enterica	Salmonella	4800586	0.0049715602087508	0.0047175770410538	0.0044631315146553	chromosome	typical chromosome	0.5207389264560618	circular
GCF_003718535.1-NZ_CP029856.1	Salmonella enterica	Salmonella	4797628	0.0045220358519202	0.0043071468410369	0.0040568333529533	chromosome	typical chromosome	0.5207081499440974	circular
GCF_003718535.1-NZ_CP029857.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062789346428505	circular
GCF_003718555.1-NZ_CP029858.1	Salmonella enterica	Salmonella	4800928	0.00489944315753	0.0046453662230036	0.004392423615157	chromosome	typical chromosome	0.5207753584307034	circular
GCF_003718555.1-NZ_CP029859.1	Salmonella enterica	Salmonella	106706	1.0	1.0	1.0	plasmid	typical plasmid	0.5062789346428505	circular
GCF_003718575.1-NZ_CP029853.1	Salmonella enterica	Salmonella	4829489	0.0027419226258842	0.0025587206741077	0.0022949477565105	chromosome	typical chromosome	0.5209959066062683	circular
GCF_003718575.1-NZ_CP029854.1	Salmonella enterica	Salmonella	43427	0.9534579231611294	0.9557693286830664	0.950728048685402	plasmid	typical plasmid	0.416745342759113	circular
GCF_003718595.1-NZ_CP029863.1	Salmonella enterica	Salmonella	4807245	0.0058527521107459	0.0055976977260868	0.0053419717176106	chromosome	typical chromosome	0.5207895582605006	circular
GCF_003718615.1-NZ_CP029906.1	Salmonella enterica	Salmonella	4775386	0.0026030618639184	0.002403924388471	0.0021757257775789	chromosome	typical chromosome	0.52099013566652	circular
GCF_003718635.1-NZ_CP029925.1	Salmonella enterica	Salmonella	4786711	0.0028443055583654	0.0026612931949121	0.0024196431935703	chromosome	typical chromosome	0.5204001244278169	circular
GCF_003718635.1-NZ_CP029926.1	Salmonella enterica	Salmonella	217120	0.8689627430054631	0.8923599510870468	0.8977185421845914	plasmid	typical plasmid	0.4768146647015475	circular
GCF_003718655.1-NZ_CP029958.1	Salmonella enterica	Salmonella	4783542	0.0026598951823963	0.0024764640825165	0.0022343469145094	chromosome	typical chromosome	0.5204697690539771	circular
GCF_003718655.1-NZ_CP029957.1	Salmonella enterica	Salmonella	216847	0.8690938544302936	0.8925344477217294	0.8977370583623653	plasmid	typical plasmid	0.4767278311436174	circular
GCF_003719215.1-NZ_CP029908.1	Salmonella enterica	Salmonella	4778864	0.0025832151827496	0.002403806834167	0.0021749893581959	chromosome	typical chromosome	0.5210449596389435	circular
GCF_003719235.1-NZ_CP029942.1	Salmonella enterica	Salmonella	4786232	0.0028444893793705	0.0026618806734315	0.0024199140537349	chromosome	typical chromosome	0.5204091652891042	circular
