plasmid_id	size	source_type	ecosystem	host_taxonomy	genus	putatively_complete	topology	plasmidness-original	plasmidness-pident_90	plasmidness-pident_95	category-pident_90	predicted_mobility	AMR_type
IMGPR_plasmid_3300000053_000076	16039	Metagenome	Engineered;Biotransformation;Microbial solubilization of coal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.110755899535507	0.1493546979238107	1.0	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300011778_000057	99718	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.0248850881634379	0.0252813015294084	0.0255645351508251	intermediate replicon	conjugative	non-AMR
IMGPR_plasmid_3300011463_000011	47794	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.1279833292670052	0.6245498871892302	0.7013013410255357	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300038944_000012	24399	Metagenome	Engineered;Wastewater;Industrial wastewater	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.0120332957613555	0.0037238757372501	0.0052410880949472	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300011216_000028	30783	Metagenome	Engineered;Built environment;City;Subway;Wooden surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.069689013454038	0.6533430482784588	0.7409676810446607	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300009687_000062	31482	Metagenome	Engineered;Bioreactor;Anaerobic;Digestate	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.371243621035705	0.9898354615335748	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300024308_000209	14757	Metagenome	Environmental;Terrestrial;Deep subsurface;Rock core/Sediment	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	Pseudomonas	No	Linear	0.6702380794516271	0.6393655715422265	0.565999020740015	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300024308_000212	50802	Metagenome	Environmental;Terrestrial;Deep subsurface;Rock core/Sediment	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.0064740865860129	0.0045460539265164	0.0035294561469252	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300038808_000134	99336	Metagenome	Engineered;Industrial production;Engineered product	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.5093236097802845	0.5559515180800515	0.6083494402834824	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011845_000023	113912	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.4391249189501208	0.5362247355480297	0.5349307720024619	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300014608_000028	116409	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E oleovorans	Pseudomonas	No	Linear	0.9030168728241972	0.9430886695853368	0.9507113603417334	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300048920_000645	27589	Metagenome	Host-associated;Plants;Roots	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.3051610553807082	0.327268114103447	0.9260937330095328	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300014689_000079	40906	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E oleovorans	Pseudomonas	No	Linear	0.9004709985495202	0.9959663619028992	0.9960641470688896	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300042807_000053	6754	Metagenome	Engineered;Industrial production;Chemical products;Input fracking water	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E oleovorans	Pseudomonas	No	Linear	0.8840818609548251	0.959928272957589	0.9599282729575888	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300016636_000004	93336	Metagenome	Environmental;Aquatic;Freshwater;Lake	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.0203499415595174	0.0310300587025833	0.145185137567498	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300011792_000039	150957	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	Pseudomonas	No	Linear	0.9868872465978076	0.9935909905115496	0.9941283542797829	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011755_000006	39856	Metagenome	Engineered;Built environment;City;Subway;Wooden surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.1735807314220933	0.3435527652708887	0.4389050582095544	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300038459_000006	6942	Metagenome	Environmental;Terrestrial;Soil;Wetlands;Peat	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.9369057908383752	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300007759_000013	128010	Metagenome	Environmental;Aquatic;Marine;Coastal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.4920770525262048	0.6079864043640458	0.6079936189195745	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011689_000018	125025	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.0339307783925882	0.0374114595314016	0.0366406718656268	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300009370_000025	127996	Metagenome	Environmental;Aquatic;Marine;Coastal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.4920214967177058	0.607943526537091	0.6079507418817364	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300013662_000003	143596	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.0810780361182663	0.3079734612056554	0.3439943564102665	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300024274_000118	141128	Metagenome	Engineered;Bioreactor;Aerobic	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.3375331930590644	0.3698561044058845	0.4869692761181339	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300030512_000228	53646	Metagenome	Host-associated;Plants;Phyllosphere;Phylloplane/Leaf	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E chlororaphis_F	Pseudomonas	No	Linear	0.9417744710049248	0.993385609011352	1.0	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300013473_000007	101425	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A	Pseudomonas	No	Linear	0.7751529933957688	0.8596799947806765	0.8589891771746389	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300001325_000040	46406	Metagenome	Environmental;Aquatic;Marine	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.585278140009977	0.8669568590268499	0.9779769857346032	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300014042_000093	11983	Metagenome	Host-associated;Fish;Integumentary system;Skin;Epidermal mucus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.0009904041905686	0.0	0.0	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300008627_000014	128010	Metagenome	Environmental;Aquatic;Marine;Coastal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.4920770525262048	0.6079864043640458	0.6079936189195745	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300009366_000014	128010	Metagenome	Environmental;Aquatic;Marine;Coastal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.4920770525262048	0.6079864043640458	0.6079936189195745	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011759_000042	78811	Metagenome	Engineered;Built environment;City;Subway;Wooden surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A	Pseudomonas	No	Linear	0.7388247894514742	0.7683696974803539	0.7680606309678221	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300013655_000013	76394	Metagenome	Engineered;Built environment;City;Subway;Wooden surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.2244032538190482	0.5180604424752802	0.5176846349189727	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300027891_000048	16006	Metagenome	Host-associated;Arthropoda: Insects;Digestive system;Gut	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.4941896788704236	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300014613_000108	15972	Metagenome	Environmental;Aquatic;Deep subsurface;Groundwater	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.1142257621243424	0.1393375907838717	0.9917981467568244	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300007514_000043	134736	Metagenome	Environmental;Aquatic;Marine;Coastal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.5174324864466769	0.6275556616096775	0.6275625160157251	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300008738_000045	134736	Metagenome	Environmental;Aquatic;Marine;Coastal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.5174324864466769	0.6275556616096775	0.6275625160157251	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300038804_000117	4083	Metagenome	Engineered;Wastewater;Activated Sludge	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E oleovorans	Pseudomonas	No	Linear	0.8742258843287499	0.707078128826843	0.707078128826843	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011208_000013	89965	Metagenome	Engineered;Built environment;City;Subway;Wooden surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.2879122977442255	0.3358528316567554	0.3358528316567554	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300046530_000246	99414	Metagenome	Host-associated;Plants;Roots;Rhizosphere;Soil	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.4697772691342836	0.6678655509086132	0.6978885301800304	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300028845_000125	141236	Metagenome	Engineered;Bioreactor;Aerobic	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.3380397665612141	0.3703379613030224	0.4873615792007703	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300036954_000144	41971	Metagenome	Engineered;WWTP;Wastewater	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.5606462386875565	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300033997_000371	14633	Metagenome	Environmental;Aquatic;Deep subsurface;Shale gas reservoir;Produced water/Flow back	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	Pseudomonas	No	Linear	0.6751497113184053	0.644073934557576	0.5700676092583523	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300005280_000007	10993	Metagenome	Environmental;Terrestrial;Soil;Agricultural land;Bulk soil	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.5891931228963886	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300002596_000085	13762	Metagenome	Engineered;Wastewater;Industrial wastewater;Petrochemical	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A sp000765155	Pseudomonas	No	Linear	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300002701_000084	13762	Metagenome	Engineered;Wastewater;Industrial wastewater;Petrochemical	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A sp000765155	Pseudomonas	No	Linear	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300033997_000377	34828	Metagenome	Environmental;Aquatic;Deep subsurface;Shale gas reservoir;Produced water/Flow back	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.0859808433915303	0.8753301940967038	0.9964396462616286	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300034374_000020	131459	Metagenome	Environmental;Aquatic;Marine;Coastal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.0684495747326653	0.2102992398982023	0.2421390784283397	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300014350_000138	33281	Metagenome	Engineered;Bioreactor;Aerobic	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.3374042078245113	0.8424025720380998	0.9460953697304768	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300013811_000003	138714	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.0291069303917356	0.3809638179468938	0.4162484112898277	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300048578_000177	49895	Metagenome	Engineered;Bioreactor;Denitrification;Woodchip Bioreactor (WBR)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.6167089197216746	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300046810_000251	98880	Metagenome	Host-associated;Plants;Roots;Rhizosphere;Soil	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.4718841791538939	0.6681330906148867	0.6994437702265373	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011383_000015	74952	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A	Pseudomonas	No	Linear	0.7599986191407104	0.8122067210464193	0.9785093832601884	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300012838_000026	8317	Metagenome	Environmental;Terrestrial;Soil	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.1265323738869146	0.9386798124323674	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011758_000015	83288	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A	Pseudomonas	No	Linear	0.7659112840483363	0.9211652855863984	0.9277513894940042	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300011798_000064	43134	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.0638135972370225	0.5410911028305276	0.5920605307354754	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300031825_000105	10764	Metagenome	Engineered;Artificial ecosystem;Sand microcosm	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.1426266641837604	0.1516210129130389	1.0	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300006056_000302	22717	Metagenome	Engineered;WWTP;Effluent;Algae cultivation tank	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.0928861326964107	0.393361799533389	0.7078839635515253	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300001918_000014	22972	Metagenome	Environmental;Aquatic;Freshwater;Microbialites	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.9286380676480368	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300007515_000039	166043	Metagenome	Environmental;Aquatic;Marine;Coastal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.4248152446406203	0.5301133622714965	0.5300133098052914	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300031722_000047	9138	Metagenome	Environmental;Terrestrial;Soil;Wetlands;Permafrost	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.2056105006882507	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300008629_000044	134736	Metagenome	Environmental;Aquatic;Marine;Coastal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Pseudomonas	No	Linear	0.5174324864466769	0.6275556616096775	0.6275625160157251	typical plasmid	non-mobilizable	non-AMR
